,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
756,Ken,99.18543,-0.25790,-100.15405,-1.26853,199.25182,-139.66977,Beach,0.16896,-0.65147,8.66969,1.18892,True,445.85013
757,Barbie,99.84771,-0.42591,-98.59147,-1.26750,199.91233,-142.02881,Beach,0.67498,0.26180,14.26920,-1.39737,True,449.94281
758,Barbie,99.49957,-0.48634,-95.57838,-1.27632,199.56657,-142.35273,Beach,-1.62746,0.11828,11.25150,-6.25574,True,449.70867
759,Ken,100.69834,0.68008,-97.66657,-1.25457,200.76056,-139.41046,Casahouse,0.82929,-0.52671,10.46192,-0.93015,True,454.65844
760,Ken,98.82399,-0.27444,-96.91717,-1.27315,198.88941,-146.35924,Horses,1.70449,-1.70815,12.75883,-0.74717,True,445.66135
761,Ken,98.62713,0.58647,-98.07144,-1.25921,198.69078,-141.18397,Horses,-0.47893,-0.56564,10.88068,-1.15931,True,444.09995
762,Ken,98.44107,-0.78165,-99.09553,-1.28455,198.51122,-145.74687,Horses,0.10188,0.80078,9.05545,2.53408,True,442.65760
763,Allan,101.40476,-0.34856,-100.72538,-1.25427,201.46648,-144.33116,Mojodojo,-0.34233,-0.16216,10.96666,2.08424,True,456.66113
764,Barbie,99.67941,0.27735,-101.08979,-1.29111,199.75010,-147.46455,Beach,-0.71435,-0.67319,10.13601,-5.49567,True,447.85214
765,Allan,98.43399,-0.90389,-104.03278,-1.24710,198.49345,-136.68842,Horses,-0.01016,-0.60165,10.73127,2.57965,True,440.15358
766,Barbie,98.87365,-1.54077,-96.01404,-1.28196,198.94186,-147.08597,Horses,-0.03875,-0.83475,11.42685,-2.17779,True,446.36122
767,Barbie,100.05560,0.78202,-99.61454,-1.26118,200.11787,-143.27123,Casahouse,0.46060,-2.83525,7.89918,-2.13521,True,450.47074
768,Barbie,99.33976,-0.31028,-97.97056,-1.23820,199.39637,-139.07429,Beach,-0.52750,-0.92949,11.55882,-1.56544,True,447.71353
769,Allan,99.42626,0.18335,-98.28459,-1.25099,199.48744,-139.82854,Beach,1.28261,1.21995,12.30191,0.83467,True,447.98901
770,Barbie,99.29761,-0.63933,-99.53208,-1.25988,199.35971,-143.31816,Beach,-0.94851,-0.16352,12.02967,-2.34100,True,446.72201
771,Allan,101.06819,-1.83438,-103.65126,-1.25424,201.12993,-143.80035,Mojodojo,2.02660,-0.01917,11.02900,1.71871,True,453.51533
772,Ken,99.68067,0.39855,-101.13229,-1.26938,199.74487,-143.39979,Beach,-2.13920,-1.81214,10.30709,-3.60272,True,447.83723
773,Allan,99.93641,-0.74980,-99.37290,-1.28246,200.00653,-145.57516,Beach,-0.20463,0.73808,11.07722,1.10145,True,449.99560
774,Allan,99.48257,0.32285,-102.10822,-1.25523,199.54524,-140.71616,Beach,-0.20079,0.34794,9.74659,-0.03508,True,446.35874
775,Ken,100.80389,-0.29367,-99.49264,-1.25945,200.86667,-143.53699,Casahouse,1.37832,0.23952,15.12724,-0.99036,True,454.27312
776,Barbie,101.01912,0.18508,-100.21683,-1.25022,201.07882,-138.88374,Mojodojo,-0.89663,-1.42273,11.27973,-2.24955,True,454.98720
777,Barbie,100.32874,0.18544,-102.46508,-1.25542,200.38946,-139.30979,Casahouse,-1.48752,-1.52475,12.78364,-0.35792,True,450.41116
778,Ken,99.51349,-0.00917,-101.65791,-1.28115,199.58284,-144.24088,Beach,1.84257,0.26878,12.62708,-1.56340,True,446.73851
779,Barbie,99.80621,-0.38131,-94.02834,-1.24274,199.86359,-140.06422,Beach,-0.57039,-1.27143,9.93296,-2.33459,True,452.01690
780,Allan,99.25354,-0.60682,-97.39515,-1.23622,199.31047,-135.56991,Beach,0.18523,-0.35662,13.57405,0.67442,True,447.57010
781,Barbie,99.61546,0.47483,-104.38121,-1.25478,199.67626,-140.04490,Beach,-3.08172,2.25884,11.58360,-0.67637,True,445.88672
782,Barbie,102.48320,0.49700,-103.79697,-1.27165,202.54849,-146.50278,Sublime,0.51293,1.14070,9.95511,-0.11061,True,460.51753
783,Barbie,100.75116,0.58300,-101.86451,-1.28454,200.82008,-148.25106,Casahouse,-0.30011,-0.20648,11.27603,-3.44360,True,452.82353
784,Ken,100.71606,0.03610,-100.32230,-1.27058,200.78101,-146.22361,Casahouse,-1.75846,0.46934,8.19499,1.12500,True,453.41914
785,Allan,97.61063,-0.68747,-97.92276,-1.24344,197.66904,-133.89309,Horses,-0.06747,-0.52910,11.81117,2.79675,True,439.09179
786,Barbie,100.34102,0.91103,-101.18088,-1.23536,200.39660,-137.66634,Casahouse,1.78641,-0.15366,10.65857,-2.49212,True,451.11468
787,Ken,99.61952,0.54529,-103.96266,-1.29158,199.68964,-150.23575,Beach,0.17232,-0.64836,11.23343,-1.92079,True,446.11627
788,Ken,98.31366,-1.28206,-95.07466,-1.28147,198.38215,-146.78067,Horses,2.32301,0.71759,10.77583,0.24419,True,444.03097
789,Barbie,100.80277,0.47790,-106.61002,-1.23837,200.85898,-136.80039,Casahouse,-2.49531,2.09935,10.74894,0.79708,True,450.70885
790,Ken,100.57749,-0.18566,-93.09290,-1.28300,200.64714,-149.94206,Casahouse,-0.49367,-1.80463,9.29556,-2.01571,True,456.34098
791,Barbie,101.59074,0.13166,-107.06612,-1.28139,201.65866,-147.70444,Mojodojo,-0.32873,-0.24299,10.28011,-0.27827,True,454.42062
792,Allan,100.99418,0.01463,-101.03702,-1.30849,201.07100,-154.04960,Casahouse,-1.25566,-0.39216,9.46999,2.32500,True,454.45240
793,Barbie,100.64693,0.52490,-100.53753,-1.28902,200.71711,-147.10827,Casahouse,3.16136,-1.37571,9.95424,0.12552,True,452.96587
794,Allan,99.75331,0.12320,-101.54557,-1.26432,199.81894,-143.41892,Beach,0.18958,-0.21198,12.24071,1.60830,True,447.99374
795,Allan,100.91337,-0.07357,-99.11370,-1.24721,200.97428,-140.32662,Casahouse,0.62208,0.14331,8.92184,3.35714,True,455.01000
796,Ken,101.69570,-0.10217,-105.83965,-1.28219,201.76396,-151.04345,Mojodojo,0.66359,1.61575,10.52415,-0.23003,True,455.55866
797,Allan,101.06915,0.37621,-101.45596,-1.28711,201.14066,-149.71638,Mojodojo,0.26346,0.37872,10.28387,2.68964,True,454.61776
798,Allan,101.05314,-0.13954,-99.69575,-1.23603,201.10982,-139.86736,Mojodojo,-0.79845,-0.20523,10.98442,2.45875,True,455.41784
799,Ken,101.12243,-0.18035,-98.37011,-1.26316,201.18614,-144.11208,Mojodojo,0.27072,3.25302,9.43081,-3.71342,True,456.42708
800,Allan,98.88174,0.21448,-95.44048,-1.26040,198.94452,-139.85884,Horses,0.48253,0.42137,11.10869,1.94298,True,446.68845
801,Ken,97.65110,-1.66663,-98.04646,-1.27698,197.71829,-142.38880,Horses,-0.84001,-0.11201,11.70809,-0.73851,True,439.23227
802,Ken,98.22543,-0.55062,-96.39619,-1.29004,198.29614,-146.54879,Horses,-0.85261,-0.08985,13.22410,-3.59545,True,442.92907
803,Ken,100.40176,-0.04538,-99.14866,-1.29643,200.47297,-150.44387,Casahouse,0.62942,0.28748,12.45882,-1.05191,True,452.43447
804,Ken,98.86420,-0.80368,-96.14418,-1.27175,198.92917,-143.71841,Horses,0.55294,0.14625,8.61829,2.18708,True,446.24891
805,Ken,100.30586,0.38854,-95.75649,-1.26793,200.37071,-145.41459,Casahouse,2.97652,0.76615,8.37694,3.71329,True,453.65103
806,Ken,99.20094,0.13360,-104.86842,-1.26707,199.26612,-140.98347,Beach,-0.93785,-2.11449,9.19656,1.29498,True,443.57050
807,Ken,99.77771,-1.38254,-96.23331,-1.28466,199.84765,-145.86864,Beach,-0.78658,0.20618,13.03423,-1.43992,True,450.77189
808,Barbie,101.03520,0.09069,-100.93003,-1.26469,201.09859,-142.89655,Mojodojo,0.16900,0.96472,11.28250,-4.83178,True,454.71096
809,Ken,99.25900,0.15714,-94.55496,-1.27106,199.32319,-144.36738,Beach,-0.00982,-0.19038,8.19489,1.39837,True,449.01752
810,Ken,98.85775,-0.74091,-93.49857,-1.28064,198.92711,-144.71213,Horses,2.24685,2.84608,15.94156,0.27914,True,447.53946
811,Barbie,99.65078,0.76701,-97.35019,-1.26476,199.71428,-141.97211,Beach,0.13218,-1.01152,11.49930,0.22417,True,449.57880
812,Barbie,99.41301,0.03423,-95.96263,-1.27679,199.47992,-145.42198,Beach,-0.74895,1.48522,11.47165,-1.38668,True,449.08374
813,Barbie,99.90385,0.74213,-102.08081,-1.25894,199.96574,-142.30835,Beach,-0.74075,-0.81796,10.91785,-4.04883,True,448.47885
814,Ken,100.19167,0.32031,-99.49056,-1.27946,200.25831,-148.59857,Casahouse,0.17520,-0.02544,9.84286,1.94238,True,451.21305
815,Barbie,98.99547,0.12735,-99.33458,-1.28351,199.06412,-145.59813,Horses,0.09173,-0.50721,13.16646,-0.99332,True,445.31006
816,Barbie,100.43072,-0.13957,-98.71797,-1.24981,200.48996,-141.99553,Casahouse,0.14430,0.77929,12.44172,-3.86411,True,452.79462
817,Barbie,100.22031,-0.05770,-103.48521,-1.23557,200.27565,-136.76426,Casahouse,0.11276,0.89520,11.62442,-0.78804,True,449.35895
818,Allan,100.77387,-0.21740,-98.19475,-1.28487,200.84492,-145.73013,Casahouse,1.02832,0.19386,9.88353,2.55829,True,454.77198
819,Barbie,100.26160,-0.28955,-103.83044,-1.23672,200.31790,-137.92748,Casahouse,3.43890,-2.51813,11.31947,-2.47335,True,449.39276
820,Barbie,100.08311,-0.53123,-98.75001,-1.25638,200.14444,-139.35995,Casahouse,-1.06591,0.45420,12.02794,-0.86818,True,451.04053
821,Allan,101.71965,0.81572,-103.35373,-1.25794,201.78226,-144.37710,Mojodojo,0.34918,2.05225,10.57368,1.93286,True,456.92139
822,Allan,99.73706,-0.70253,-105.46071,-1.25586,199.79991,-140.90662,Beach,0.62685,-0.64771,11.36650,4.50531,True,445.95495
823,Allan,101.09547,0.66800,-99.21137,-1.25715,201.15866,-144.59039,Mojodojo,1.10528,0.55387,10.69762,2.84861,True,455.87165
824,Barbie,100.98059,-0.11073,-103.99793,-1.29335,201.05150,-149.51643,Casahouse,-0.63881,-0.14612,9.16263,-0.90316,True,452.90397
825,Ken,100.06453,-0.87991,-99.53592,-1.28358,200.13219,-147.66099,Casahouse,-0.00645,-0.82556,13.10671,-2.82326,True,450.55467
826,Allan,99.87060,-0.43833,-97.45531,-1.26622,199.93675,-143.88598,Beach,-0.55412,0.08228,10.86166,1.82925,True,450.62536
827,Allan,101.15805,-0.03338,-106.26728,-1.23924,201.21659,-137.77253,Mojodojo,0.19047,-0.45760,11.19658,0.15454,True,452.65660
828,Allan,99.76468,-0.49297,-94.71267,-1.27124,199.83088,-145.23984,Beach,-0.29993,0.49205,11.21397,3.04906,True,451.46706
829,Barbie,98.92854,0.33501,-94.76613,-1.28067,198.99610,-146.01294,Horses,-1.75632,-0.45050,10.33658,-3.61109,True,447.25964
830,Allan,100.23639,-0.09168,-96.25000,-1.26995,200.30337,-143.58299,Casahouse,0.59803,-0.05676,9.77878,-0.35989,True,453.05695
831,Ken,99.68242,0.66722,-95.33323,-1.27852,199.74886,-147.13455,Beach,-0.10278,1.25290,8.44155,-3.42738,True,450.74549
832,Barbie,98.87798,0.48214,-102.46809,-1.23618,198.93386,-135.94713,Horses,-0.63473,-0.28267,11.05229,-1.65533,True,443.15586
833,Barbie,100.94025,1.09472,-100.98169,-1.29161,201.01113,-147.94799,Casahouse,1.67457,-0.54898,12.71522,-1.08214,True,454.21039
834,Allan,99.61905,0.35184,-98.60114,-1.26978,199.68598,-142.81117,Beach,0.96431,0.95100,11.91716,0.27700,True,448.79469
835,Barbie,100.59996,1.22282,-104.28143,-1.27729,200.66678,-144.04514,Casahouse,-0.87335,-0.54052,10.22632,-1.29524,True,450.85908
836,Allan,101.14025,1.48430,-96.13862,-1.26005,201.20396,-144.03319,Mojodojo,-0.48646,-0.97577,12.58275,0.62818,True,457.63192
837,Allan,102.11871,0.65379,-103.17302,-1.28661,202.18869,-151.34235,Sublime,0.31051,0.01124,11.47954,0.97336,True,459.00706
838,Allan,100.41722,-0.63547,-96.81766,-1.26721,200.48284,-143.44689,Casahouse,-0.59783,-0.18024,10.39704,1.37332,True,453.67728
839,Barbie,100.17756,-0.40225,-99.76133,-1.28089,200.24553,-146.64238,Casahouse,-0.75977,0.77457,11.87263,-3.13778,True,451.00712
840,Ken,99.86420,-0.32549,-94.39387,-1.26710,199.93018,-142.57223,Beach,1.69563,2.05897,7.18805,0.22903,True,452.12404
841,Allan,100.15468,-0.60846,-98.27876,-1.25412,200.21721,-137.95001,Casahouse,-0.85630,0.61947,11.98367,2.63600,True,451.63400
842,Barbie,97.76868,0.21314,-96.69861,-1.28321,197.83755,-145.42715,Horses,2.27674,-3.49032,11.55392,-3.08299,True,440.49408
843,Allan,98.90657,-0.14193,-104.12551,-1.28502,198.97718,-148.00358,Horses,-0.21437,-0.01695,11.33862,2.33631,True,442.47008
844,Barbie,99.47966,-0.54095,-99.97020,-1.25111,199.53975,-139.64217,Beach,-0.08950,2.60654,9.73146,0.27352,True,447.41318
845,Allan,100.50683,0.02031,-98.87432,-1.30362,200.58161,-151.09648,Casahouse,-0.42198,0.82991,11.02142,-1.09609,True,453.09697
846,Barbie,100.79616,0.72798,-100.27814,-1.29209,200.86691,-148.05338,Casahouse,-1.90480,1.54473,10.06286,-0.71538,True,453.84175
847,Barbie,99.68376,1.10984,-101.19730,-1.25281,199.74394,-136.39882,Beach,-2.32676,0.93106,10.92139,-1.86591,True,447.82018
848,Barbie,98.32009,-0.35418,-96.75537,-1.29083,198.39069,-146.05083,Horses,-1.88284,-0.95666,11.60373,-6.24080,True,443.22276
849,Barbie,99.25747,0.93367,-97.88053,-1.27079,199.32240,-143.36013,Beach,-0.91299,-1.34560,11.04878,-2.25202,True,447.34709
850,Barbie,98.60368,-0.54418,-100.83720,-1.24555,198.66194,-138.21238,Horses,-0.11118,0.72110,12.05143,-3.19317,True,442.59981
851,Ken,98.79424,-0.27423,-100.63689,-1.26700,198.85814,-145.02334,Horses,0.56765,1.01663,14.02745,0.84405,True,443.65275
852,Ken,100.76931,-0.67402,-97.95247,-1.27828,200.83790,-145.56279,Casahouse,0.22118,-1.05390,11.49205,-3.36860,True,454.87032
853,Barbie,100.88979,0.23080,-102.19170,-1.28251,200.95812,-147.74263,Casahouse,-1.00591,-0.85087,10.67789,-3.40279,True,453.35310
854,Barbie,97.30735,-0.11362,-92.73298,-1.29115,197.37820,-145.70797,Horses,0.27857,-0.66750,12.64068,-1.53157,True,440.17028
855,Allan,99.99219,0.45976,-98.10517,-1.27381,200.05990,-146.27634,Beach,0.59040,1.03920,11.96591,3.47483,True,450.90839
856,Allan,100.21698,0.79343,-99.48093,-1.26962,200.28360,-144.98995,Casahouse,0.96234,0.31253,12.04294,0.91090,True,451.34446
857,Allan,99.61092,-0.30710,-99.94519,-1.23586,199.66795,-135.68731,Beach,0.31006,0.39270,10.95505,-0.83561,True,448.08198
858,Barbie,100.36615,0.35277,-102.64401,-1.28292,200.43462,-149.40005,Casahouse,-0.04569,-0.30073,9.15242,-3.18915,True,450.50876
859,Barbie,99.84202,0.43666,-103.53265,-1.26852,199.90662,-143.33019,Beach,-0.74813,-0.02619,12.31691,-3.04920,True,447.44380
860,Allan,103.09809,1.16103,-104.49915,-1.24453,203.15748,-143.31042,Sublime,-0.79565,0.13442,11.23846,1.21437,True,463.24086
861,Barbie,99.50827,-0.89585,-99.12025,-1.29165,199.57914,-148.98164,Beach,1.40569,1.45684,10.34075,-1.45653,True,447.98121
862,Barbie,99.42133,0.03776,-100.82412,-1.26610,199.48524,-144.82453,Beach,-1.45618,-0.19506,10.00410,-0.41888,True,446.69458
863,Allan,99.79555,-0.16175,-100.56377,-1.28464,199.86518,-147.65116,Beach,0.87917,0.38703,11.37675,1.90953,True,448.69586
864,Barbie,100.54257,-0.06963,-99.66020,-1.27407,200.60831,-143.16968,Casahouse,1.99473,-3.89570,11.23659,-1.74001,True,452.88276
865,Barbie,98.78646,-0.69822,-104.30217,-1.26046,198.84908,-139.95868,Horses,1.23496,0.20200,12.93207,-0.30215,True,441.78122
866,Ken,100.44158,-0.84609,-102.49742,-1.28822,200.51082,-149.35836,Casahouse,-0.39915,0.56697,8.22270,1.37423,True,450.95920
867,Ken,100.02549,0.55408,-97.60351,-1.27891,200.09214,-146.59348,Casahouse,-0.52288,0.85792,9.65809,2.79701,True,451.32572
868,Barbie,99.60098,-0.19819,-102.61519,-1.23550,199.65698,-135.78614,Beach,-0.63550,1.84596,12.83912,-4.06275,True,446.69730
869,Ken,99.03839,-0.99738,-92.31171,-1.27852,199.10513,-145.10813,Beach,-0.47005,2.60669,11.28205,-0.50425,True,449.03608
870,Allan,98.41001,-0.01162,-99.51731,-1.29775,198.48431,-148.58828,Horses,0.89986,1.35850,11.34809,1.09694,True,442.29138
871,Barbie,98.77699,-0.02161,-101.63133,-1.23549,198.83269,-133.74389,Horses,-1.26438,-0.40678,11.60504,-3.19662,True,443.06928
872,Allan,100.03598,-0.66842,-96.85108,-1.25090,200.09691,-139.73099,Casahouse,-0.31045,0.13281,11.60178,0.87026,True,451.75438
873,Ken,99.57243,0.61817,-99.01759,-1.27202,199.63898,-145.74467,Beach,-1.91908,-0.70344,12.31160,-1.23989,True,448.35336
874,Ken,99.48863,0.73387,-99.34578,-1.26342,199.55286,-143.59917,Beach,0.64283,0.85134,9.37461,-1.84367,True,447.77028
875,Allan,97.97270,-0.74450,-99.59916,-1.25081,198.03444,-137.39474,Horses,-1.69371,0.04610,12.01481,2.90589,True,440.06390
876,Barbie,99.34142,0.65858,-99.66965,-1.27544,199.40777,-145.84841,Beach,1.39883,0.05113,11.81751,-2.78330,True,446.87228
877,Barbie,101.72043,-1.38226,-102.79098,-1.29068,201.79058,-147.67553,Mojodojo,1.06424,-3.28621,12.91129,-1.97526,True,457.20667
878,Allan,100.56421,1.42141,-98.38081,-1.25831,200.62666,-142.90321,Casahouse,0.70579,0.00832,10.53074,2.36589,True,453.63063
879,Allan,99.21393,-0.50461,-102.48202,-1.22036,199.26748,-129.96713,Beach,0.49487,-0.10266,10.80759,1.34787,True,444.82864
880,Ken,100.27653,-0.70905,-100.58506,-1.26193,200.34100,-146.30128,Casahouse,0.42386,-1.23660,11.62837,-1.60146,True,451.09013
881,Ken,99.68401,0.03911,-97.22844,-1.27923,199.75106,-146.51495,Beach,-0.57257,-1.01885,13.82384,-0.88832,True,449.80582
882,Ken,100.24937,-1.04365,-102.03514,-1.27062,200.31498,-143.52918,Casahouse,-0.90948,-0.60264,10.56315,-1.49666,True,450.22929
883,Barbie,100.39803,0.86089,-96.27426,-1.25214,200.45809,-139.67925,Casahouse,2.28490,-1.65279,9.11861,-2.01534,True,453.85303
884,Allan,101.06346,0.11762,-100.40711,-1.25036,201.12417,-142.33824,Mojodojo,1.33699,-0.90509,9.75109,1.07046,True,455.11374
885,Barbie,101.96590,0.45056,-106.56644,-1.24310,202.02352,-140.52131,Mojodojo,1.18972,0.38107,10.55768,-2.03735,True,456.54625
886,Barbie,101.89045,0.74258,-105.17006,-1.24511,201.94893,-142.28203,Mojodojo,0.46399,-2.51039,10.07358,0.53377,True,456.86721
887,Ken,100.24045,-0.14609,-102.71548,-1.29144,200.31105,-148.09433,Casahouse,-0.47582,-0.54667,11.97601,-1.56282,True,449.84451
888,Barbie,99.57812,-0.06854,-99.16179,-1.27442,199.64425,-142.86228,Beach,-1.99407,-0.25870,11.49640,-6.08272,True,448.30969
889,Barbie,100.58343,0.63182,-99.02308,-1.25293,200.64356,-142.60738,Casahouse,1.40570,0.69243,13.28793,-5.89547,True,453.40562
890,Barbie,101.17487,0.68649,-108.21411,-1.26056,201.23712,-143.25738,Mojodojo,-0.15519,-0.30064,11.99745,-3.97402,True,451.76731
891,Ken,100.68563,0.52892,-100.73794,-1.25876,200.74911,-143.02921,Casahouse,-0.00885,0.53841,11.69540,-3.55337,True,453.05916
892,Allan,101.73311,0.32911,-100.39070,-1.30077,201.80769,-153.90529,Mojodojo,-0.02204,-0.54167,9.97779,0.12195,True,458.47021
893,Ken,99.62378,-0.81869,-94.96211,-1.27518,199.69110,-144.61321,Beach,-0.02775,0.03655,11.52551,0.05645,True,450.63783
894,Allan,99.47223,-0.61958,-100.87084,-1.24521,199.53143,-139.10980,Beach,-0.47067,-1.50463,11.41106,0.53787,True,446.92572
895,Barbie,98.91028,0.72334,-97.08826,-1.28352,198.97883,-141.75809,Horses,1.39200,1.18325,11.43931,-1.62890,True,446.00728
896,Allan,100.27511,0.22282,-100.20384,-1.28098,200.34361,-145.66837,Casahouse,-0.19661,-0.28851,12.01187,1.72784,True,451.27365
897,Allan,98.50766,-0.04418,-101.58612,-1.23062,198.56329,-136.34653,Horses,-1.22904,0.65863,11.82794,2.52386,True,441.74524
898,Barbie,101.09450,-0.45073,-104.93550,-1.23908,201.15113,-139.93893,Mojodojo,-0.85523,0.15844,11.40078,-2.82255,True,453.00474
899,Allan,99.57750,-0.68325,-94.87773,-1.25601,199.64037,-142.55955,Beach,0.58701,-0.55571,10.54351,0.86187,True,450.44861
900,Ken,101.74166,0.75633,-106.59542,-1.28439,201.81033,-149.86391,Mojodojo,1.73979,-0.62995,9.49587,2.13679,True,455.41060
901,Barbie,99.63775,1.17711,-96.59079,-1.28124,199.70542,-144.72948,Beach,-3.03147,-0.13005,10.76159,-1.85902,True,449.89336
902,Ken,103.18108,1.21341,-107.58741,-1.27166,203.24690,-148.99211,Sublime,-1.95609,0.44250,14.73994,-0.62841,True,462.11169
903,Barbie,99.61353,-0.64997,-99.55343,-1.26978,199.67805,-146.76008,Beach,3.80435,-2.28058,10.37268,-1.22373,True,448.29094
904,Barbie,100.75776,-0.19461,-105.48920,-1.24231,200.81550,-141.01191,Casahouse,3.24309,1.19153,11.10386,-0.24879,True,451.04418
905,Ken,99.27735,0.12523,-98.93561,-1.26942,199.34339,-143.63190,Beach,-0.93844,0.68112,11.80148,0.30113,True,446.91892
906,Barbie,99.03888,-0.48162,-101.83857,-1.24121,199.09604,-137.14910,Beach,1.33845,-1.10544,9.86114,-1.19863,True,444.27512
907,Barbie,100.78640,-0.68490,-97.67940,-1.23928,200.84298,-140.89325,Casahouse,3.68985,-0.43283,12.38722,-2.61956,True,455.09230
908,Ken,100.10390,-0.04352,-96.08793,-1.28393,200.17399,-147.13976,Casahouse,0.50734,2.15089,9.38646,-0.66019,True,452.47556
909,Ken,101.32844,-0.47147,-95.66723,-1.29362,201.39947,-150.77177,Mojodojo,2.22029,1.77566,11.58142,-0.56860,True,458.80858
910,Allan,99.61692,-0.57233,-103.44421,-1.23708,199.67450,-139.16415,Beach,0.08574,-0.13576,11.59235,3.63010,True,446.36247
911,Allan,99.41426,-0.90249,-98.87273,-1.28979,199.48606,-146.92429,Beach,-0.38227,0.97445,9.46416,0.64294,True,447.63495
912,Ken,98.71757,-1.27683,-97.28717,-1.28692,198.78602,-145.86683,Horses,1.17257,0.88248,15.26208,-0.38366,True,444.94427
913,Allan,99.33436,0.83398,-101.05972,-1.24056,199.39313,-135.89364,Beach,0.40185,0.17083,9.10123,1.66493,True,446.14192
914,Barbie,100.21465,0.08963,-98.52647,-1.23773,200.27057,-139.30945,Casahouse,1.45535,-2.35039,10.58943,-0.36295,True,451.81001
915,Allan,98.11301,-0.65987,-93.13291,-1.24146,198.17158,-138.15004,Horses,0.45363,-0.41228,11.27661,1.61776,True,443.99858
916,Barbie,100.99224,-0.47977,-98.44037,-1.28956,201.06220,-149.37088,Casahouse,-0.53141,0.25394,8.48592,-2.34798,True,455.74102
917,Ken,99.02034,-0.11546,-101.77108,-1.29549,199.09158,-149.39613,Beach,0.28885,2.09490,10.95364,-1.08980,True,444.21616
918,Allan,98.80440,-0.60439,-95.39913,-1.30761,198.88096,-145.85521,Horses,1.17751,0.71297,11.85995,-2.78213,True,446.32243
919,Barbie,100.64527,-0.39884,-97.58319,-1.28415,200.71389,-147.03234,Casahouse,-0.86594,1.16025,10.95531,-2.01927,True,454.43476
920,Allan,99.96678,-1.34442,-97.06014,-1.27267,200.03408,-146.23038,Beach,-0.18832,1.01914,13.34468,0.14258,True,451.30383
921,Allan,100.38582,-0.43914,-93.79842,-1.30062,200.46108,-152.80481,Casahouse,-0.35462,1.48933,12.67068,1.75528,True,455.02990
922,Allan,98.11321,-0.33414,-97.43546,-1.29861,198.18731,-146.97728,Horses,0.56718,-0.27947,10.30077,-1.34674,True,441.84834
923,Allan,97.52604,0.42661,-95.67956,-1.23963,197.58471,-134.12394,Horses,1.50729,-0.03538,9.36069,1.20537,True,439.79043
924,Barbie,99.38798,-0.81952,-102.49618,-1.25353,199.44852,-139.65531,Beach,-1.36629,0.74512,11.46508,-3.25436,True,445.69180
925,Allan,99.30761,0.35483,-98.68436,-1.28185,199.37764,-145.32458,Beach,-0.15907,-0.16539,10.66880,2.25455,True,447.19588
926,Allan,100.26622,0.64707,-103.23290,-1.25488,200.32811,-138.70034,Casahouse,-0.16001,-0.32306,11.96879,0.65706,True,449.71463
927,Barbie,99.04802,-0.19657,-98.04960,-1.24469,199.10577,-137.30883,Beach,-1.49788,1.12439,11.49508,-0.88297,True,446.21528
928,Ken,100.19242,0.31798,-102.86026,-1.27730,200.25881,-144.64140,Casahouse,2.02825,0.02576,11.00122,-1.35662,True,449.53197
929,Ken,100.62188,-0.57819,-96.63850,-1.26772,200.68649,-143.21738,Casahouse,1.70164,1.37858,13.72293,-0.44297,True,454.79015
930,Allan,99.21411,0.09190,-96.26091,-1.25470,199.27673,-140.37774,Beach,0.75582,-0.67287,11.86917,0.68271,True,447.94010
931,Barbie,99.83394,0.21676,-104.34160,-1.28861,199.90359,-145.76054,Beach,1.28622,-1.47247,9.68181,-1.97302,True,446.99888
932,Barbie,100.19905,0.09462,-101.90773,-1.26548,200.26313,-144.10919,Casahouse,0.67875,-0.68628,9.06188,-2.24948,True,450.04138
933,Allan,100.46859,-0.92792,-99.59335,-1.25984,200.53260,-143.90649,Casahouse,-1.48425,0.05872,11.67742,1.50076,True,452.54628
934,Barbie,98.80983,-0.44999,-102.54298,-1.28082,198.87792,-141.75461,Horses,-0.02967,-1.65490,12.40741,-2.18351,True,442.77767
935,Barbie,101.01135,0.78260,-101.95010,-1.28346,201.07955,-145.96463,Mojodojo,-0.27043,1.09765,11.57038,-2.15399,True,454.08170
936,Ken,99.30784,-0.56495,-103.41026,-1.28848,199.37687,-148.43153,Beach,0.71427,0.83114,10.48254,-0.01087,True,444.83409
937,Barbie,98.25100,-1.01725,-94.19854,-1.28694,198.32073,-146.42883,Horses,0.33839,-0.70279,10.42880,-1.91335,True,444.15572
938,Ken,100.46407,1.21841,-104.92551,-1.27364,200.53173,-143.70175,Casahouse,-1.17253,-0.17495,9.49898,2.35680,True,449.85759
939,Ken,99.09688,-1.06545,-98.86619,-1.27660,199.16494,-143.05178,Beach,-0.40840,-0.48224,11.92568,-0.41987,True,446.05132
940,Barbie,98.86075,-0.22840,-99.03264,-1.26590,198.92430,-140.53780,Horses,2.47187,-1.65680,10.86272,-2.86066,True,444.78741
941,Allan,98.34656,-1.89181,-93.33622,-1.29612,198.41909,-149.04401,Horses,0.63084,1.22152,11.34223,2.36968,True,445.06468
942,Barbie,100.87194,0.27899,-101.57865,-1.25968,200.93381,-143.30012,Casahouse,-0.43595,0.81579,11.87637,-5.06201,True,453.57040
943,Barbie,99.50960,-0.00625,-96.60881,-1.28873,199.57985,-146.32899,Beach,0.46113,-2.53508,8.01712,-2.28324,True,449.24361
944,Barbie,100.77970,-0.00182,-100.05423,-1.26972,200.84485,-146.78792,Casahouse,0.86926,0.22360,11.45359,-3.04765,True,453.87137
